"date","observer.initials","obs.method","device","point.number","time","sky","wind","noise","temp","species.code","count.number","type.a.v","distance.50.u.o","notes","correct.id"
2023-08-03,"EDH","hearing","human","RC2","12:22",0,1,1,68,"WTSP",1,"a","o","","unverifiable"
2023-08-03,"EDH","hearing","human","RC2","12:22",0,1,1,68,"UNK",1,"a","o","",NA
2023-08-03,"KL","playback",NA,"RC2","12:22",0,1,1,68,"GCKI",NA,"a",NA,"",NA
2023-08-03,"KL","playback",NA,"RC2","12:22",0,1,1,68,"BCCH",NA,"a",NA,"",NA
2023-08-03,"BDG","hearing","human","RC3","12:12",0,1,1,68,"REVI",1,"a","u","","yes"
2023-08-03,"BDG","hearing","human","RC3","12:12",0,1,1,68,"BTNW",1,"a","o","","yes"
2023-08-03,"BDG","merlin","iPhone 14","RC3","12:12",0,1,1,68,"REVI",1,"a",NA,"audio files","yes"
2023-08-03,"KL","playback",NA,"RC3","12:12",0,1,1,68,"REVI",NA,"a",NA,"",NA
2023-08-03,"KL","playback",NA,"RC3","12:12",0,1,1,68,"BTNW",NA,"a",NA,"",NA
2023-08-03,"BDG","hearing","human","RC4","12:02",0,1,1,68,"none",NA,NA,NA,"",NA
2023-08-03,"BDG","merlin","iPhone 14","RC4","12:02",0,1,1,68,"none",NA,NA,NA,"audio files",NA
2023-08-03,"KL","playback",NA,"RC4","12:02",0,1,1,68,"none",NA,NA,NA,"",NA
2023-08-07,"BDG","hearing","human","RC1","10:15",1,0,0,67,"BWHA",1,"a","o","","yes"
2023-08-07,"BDG","hearing","human","RC1","10:15",1,0,0,67,"MODO",1,"a","o","","unverifiable"
2023-08-07,"BDG","hearing","human","RC1","10:15",1,0,0,67,"REVI",1,"a","o","","no"
2023-08-07,"JMK","merlin","iPhone 14","RC1","10:15",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-07,"ZHK","merlin","iPhone 14","RC1","10:15",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-07,"KL","playback",NA,"RC1","10:15",1,0,0,67,"BWHA",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC1","10:15",1,0,0,67,"BHVI",NA,"a",NA,"",NA
2023-08-07,"BDG","hearing","human","RC10","8:30",1,0,0,67,"HETH",2,"a","u","","yes"
2023-08-07,"BDG","hearing","human","RC10","8:30",1,0,0,67,"REVI",1,"a","u","","yes"
2023-08-07,"BDG","hearing","human","RC10","8:30",1,0,0,67,"NOPA",1,"a","o","","yes"
2023-08-07,"BDG","hearing","human","RC10","8:30",1,0,0,67,"UNK",1,"a","u","",NA
2023-08-07,"JMK","merlin","iPhone 14","RC10","8:30",1,0,0,67,"REVI",1,"a",NA,"","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC10","8:30",1,0,0,67,"HETH",1,"a",NA,"","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC10","8:30",1,0,0,67,"WOTH",1,"a",NA,"","no"
2023-08-07,"ZHK","merlin","iPhone 14","RC10","8:30",1,0,0,67,"HETH",1,"a",NA,"","yes"
2023-08-07,"ZHK","merlin","iPhone 14","RC10","8:30",1,0,0,67,"REVI",1,"a",NA,"","yes"
2023-08-07,"KL","playback",NA,"RC10","8:30",1,0,0,67,"warbler sp.",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC10","8:30",1,0,0,67,"REVI",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC10","8:30",1,0,0,67,"HETH",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC10","8:30",1,0,0,67,"NOPA",NA,"a",NA,"",NA
2023-08-07,"BDG","hearing","human","RC2","10:05",1,0,0,67,"MODO",1,"a","o","","unverifiable"
2023-08-07,"BDG","hearing","human","RC2","10:05",1,0,0,67,"UNK",1,"a","u","probably the red crossbill?",NA
2023-08-07,"BDG","hearing","human","RC2","10:05",1,0,0,67,"REVI",1,"a","o","","no"
2023-08-07,"JMK","merlin","iPhone 14","RC2","10:05",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-07,"ZHK","merlin","iPhone 14","RC2","10:05",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-07,"KL","playback",NA,"RC2","10:05",1,0,0,67,"RECR",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC2","10:05",1,0,0,67,"BHVI",NA,"a",NA,"",NA
2023-08-07,"BDG","hearing","human","RC3","9:53",1,0,0,67,"REVI",1,"a","o","","yes"
2023-08-07,"BDG","hearing","human","RC3","9:53",1,0,0,67,"MODO",1,"a","o","","yes"
2023-08-07,"BDG","hearing","human","RC3","9:53",1,0,0,67,"UNK",1,"a","u","",NA
2023-08-07,"BDG","hearing","human","RC3","9:53",1,0,0,67,"RBNU",1,"a","o","","unverifiable"
2023-08-07,"JMK","merlin","iPhone 14","RC3","9:53",1,0,0,67,"BHVI",1,"a",NA,"audio files","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC3","9:53",1,0,0,67,"GCKI",1,"a",NA,"","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC3","9:53",1,0,0,67,"MODO",1,"a",NA,"","yes"
2023-08-07,"ZHK","merlin","iPhone 14","RC3","9:53",1,0,0,67,"BHVI",1,"a",NA,"audio files","yes"
2023-08-07,"ZHK","merlin","iPhone 14","RC3","9:53",1,0,0,67,"GCKI",1,"a",NA,"","yes"
2023-08-07,"KL","playback",NA,"RC3","9:53",1,0,0,67,"REVI",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC3","9:53",1,0,0,67,"MODO",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC3","9:53",1,0,0,67,"BHVI",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC3","9:53",1,0,0,67,"GCKI",NA,"a",NA,"",NA
2023-08-07,"BDG","hearing","human","RC4","9:36",1,0,0,67,"BCCH",4,"a","u","","yes"
2023-08-07,"BDG","hearing","human","RC4","9:36",1,0,0,67,"MODO",1,"a","o","","unverifiable"
2023-08-07,"BDG","hearing","human","RC4","9:36",1,0,0,67,"REVI",1,"a","o","","yes"
2023-08-07,"BDG","hearing","human","RC4","9:36",1,0,0,67,"RBNU",1,"a","u","","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC4","9:36",1,0,0,67,"BCCH",1,"a",NA,"","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC4","9:36",1,0,0,67,"REVI",1,"a",NA,"","yes"
2023-08-07,"JMK","merlin","iPhone 14","RC4","9:36",1,0,0,67,"YRWA",1,"a",NA,"","yes"
2023-08-07,"ZHK","merlin","iPhone 14","RC4","9:36",1,0,0,67,"BCCH",1,"a",NA,"","yes"
2023-08-07,"KL","playback",NA,"RC4","9:36",1,0,0,67,"BCCH",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC4","9:36",1,0,0,67,"REVI",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC4","9:36",1,0,0,67,"RBNU",NA,"a",NA,"",NA
2023-08-07,"KL","playback",NA,"RC4","9:36",1,0,0,67,"YRWA",NA,"a",NA,"",NA
2023-08-07,"BDG","hearing","human","RC5","9:27",1,0,0,67,"AMCR",1,"v","u","","unverifiable"
2023-08-07,"BDG","hearing","human","RC5","9:27",1,0,0,67,"UNK",1,"a","u","",NA
2023-08-07,"BDG","hearing","human","RC5","9:27",1,0,0,67,"REVI",1,"a","u","","yes"
2023-08-07,"BDG","hearing","human","RC5","9:27",1,0,0,67,"NOFL",1,"a","u","","no"
2023-08-07,"JMK","merlin","iPhone 14","RC5","9:27",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-07,"ZHK","merlin","iPhone 14","RC5","9:27",1,0,0,67,"none",NA,NA,NA,"",NA
2023-08-16,"BDG","hearing","human","RC1","6:43",2,0,1,60,"AMCR",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC1","6:43",2,0,1,60,"REVI",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC1","6:43",2,0,1,60,"RBNU",1,"a","o","","unverifiable"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC1","6:43",2,0,1,60,"none",NA,NA,NA,"",NA
2023-08-16,"KL","playback",NA,"RC1","6:43",2,0,1,60,"none",NA,NA,NA,"",NA
2023-08-16,"BDG","hearing","human","RC10","8:27",2,0,1,61,"BCCH",1,"a","o","","yes"
2023-08-16,"BDG","hearing","human","RC10","8:27",2,0,1,61,"REVI",1,"a","o","","yes"
2023-08-16,"BDG","hearing","human","RC10","8:27",2,0,1,61,"NOFL",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC10","8:27",2,0,1,61,"CEDW",1,"a","o","","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC10","8:27",2,0,1,61,"REVI",1,"a",NA,"","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC10","8:27",2,0,1,61,"CEDW",1,"a",NA,"","yes"
2023-08-16,"KL","playback",NA,"RC10","8:27",2,0,1,61,"warbler sp.",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC10","8:27",2,0,1,61,"REVI",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC10","8:27",2,0,1,61,"BCCH",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC10","8:27",2,0,1,61,"CEDW",NA,"a",NA,"",NA
2023-08-16,"BDG","hearing","human","RC2","6:50",2,0,1,60,"RBNU",1,"a","u","","yes"
2023-08-16,"BDG","hearing","human","RC2","6:50",2,0,1,60,"HERG",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC2","6:50",2,0,1,60,"AMCR",2,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC2","6:50",2,0,1,60,"CEDW",3,"a","u","","no"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC2","6:50",2,0,1,60,"BRCR",1,"a",NA,"audio files","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC2","6:50",2,0,1,60,"RBNU",1,"a",NA,"","yes"
2023-08-16,"KL","playback",NA,"RC2","6:50",2,0,1,60,"BRCR",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC2","6:50",2,0,1,60,"RBNU",NA,"a",NA,"",NA
2023-08-16,"BDG","hearing","human","RC3","7:02",2,0,1,60,"BCCH",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC3","7:02",2,0,1,60,"REVI",1,"a","u","","yes"
2023-08-16,"BDG","hearing","human","RC3","7:02",2,0,1,60,"CEDW",1,"a","u","","no"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC3","7:02",2,0,1,60,"HETH",1,"a",NA,"","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC3","7:02",2,0,1,60,"REVI",1,"a",NA,"","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC3","7:02",2,0,1,60,"BRCR",1,"a",NA,"","no"
2023-08-16,"KL","playback",NA,"RC3","7:02",2,0,1,60,"HETH",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC3","7:02",2,0,1,60,"REVI",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC3","7:02",2,0,1,60,"warbler sp.",NA,"a",NA,"Three calls in sequence",NA
2023-08-16,"KL","playback",NA,"RC3","7:02",2,0,1,60,"AMRO",NA,"a",NA,"",NA
2023-08-16,"BDG","hearing","human","RC4","7:20",2,0,1,60,"DEJU",1,"a","o","","unverifiable"
2023-08-16,"BDG","hearing","human","RC4","7:20",2,0,1,60,"BCCH",1,"a","o","","yes"
2023-08-16,"BDG","hearing","human","RC4","7:20",2,0,1,60,"AMRO",1,"a","u","","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC4","7:20",2,0,1,60,"none",NA,NA,NA,"",NA
2023-08-16,"KL","playback",NA,"RC4","7:20",2,0,1,60,"BCCH",NA,"a",NA,"",NA
2023-08-16,"KL","playback",NA,"RC4","7:20",2,0,1,60,"bird sp.",NA,"a",NA,"sharp, higher call note",NA
2023-08-16,"KL","playback",NA,"RC4","7:20",2,0,1,60,"AMRO",NA,"a",NA,"",NA
2023-08-16,"BDG","hearing","human","RC5","7:27",2,0,1,61,"AMRO",3,"a","u","","yes"
2023-08-16,"BDG","hearing","human","RC5","7:27",2,0,1,61,"BCCH",2,"a","o","","yes"
2023-08-16,"BDG","hearing","human","RC5","7:27",2,0,1,61,"EAKI",6,"a","u","","yes"
2023-08-16,"EJD","merlin","iPhone 12 Pro","RC5","7:27",2,0,1,61,"AMRO",1,"a",NA,"","yes"
2023-08-24,"EDH","hearing","human","RC1","6:53",0,0,1,59,"HETH",1,"a","o","","unverifiable"
2023-08-24,"EDH","hearing","human","RC1","6:53",0,0,1,59,"AMCR",1,"a","o","","unverifiable"
2023-08-24,"AB","merlin","iPhone 13 Mini","RC1","6:53",0,0,1,59,"none",NA,NA,NA,"",NA
2023-08-24,"KL","playback",NA,"RC1","6:53",0,0,1,59,"PUFI",NA,"a",NA,"",NA
2023-08-24,"AB","merlin","iPhone 13 Mini","RC10","8:44",0,1,2,61,"CEDW",1,"a",NA,"","yes"
2023-08-24,"AB","merlin","iPhone 13 Mini","RC10","8:44",0,1,2,61,"OVEN",1,"a",NA,"","no"
2023-08-24,"EDH","hearing","human","RC10","8:44",0,1,2,61,"GCKI",1,"a","u","","no"
2023-08-24,"EDH","hearing","human","RC10","8:44",0,1,2,61,"CEDW",1,"v","u","","yes"
2023-08-24,"EDH","hearing","human","RC10","8:44",0,1,2,61,"UNK",1,"a","u","",NA
2023-08-24,"EDH","hearing","human","RC10","8:44",0,1,2,61,"MODO",1,"a","o","","unverifiable"
2023-08-24,"EDH","hearing","human","RC10","8:44",0,1,2,61,"UNK",1,"a","u","",NA
2023-08-24,"KL","playback",NA,"RC10","8:44",0,1,2,61,"CEDW",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC10","8:44",0,1,2,61,"AMRO",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC10","8:44",0,1,2,61,"warbler sp.",NA,"a",NA,"",NA
2023-08-24,"AB","merlin","iPhone 13 Mini","RC2","7:05",0,0,1,59,"AMCR",1,"a",NA,"","yes"
2023-08-24,"EDH","hearing","human","RC2","7:05",0,0,1,59,"AMCR",2,"a","o","","yes"
2023-08-24,"EDH","hearing","human","RC2","7:05",0,0,1,59,"GCKI",1,"a","u","","yes"
2023-08-24,"EDH","hearing","human","RC2","7:05",0,0,1,59,"UNK",1,"a","u","",NA
2023-08-24,"KL","playback",NA,"RC2","7:05",0,0,1,59,"AMCR",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC2","7:05",0,0,1,59,"GCKI",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC2","7:05",0,0,1,59,"YRWA",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC2","7:05",0,0,1,59,"warbler sp.",NA,"a",NA,"",NA
2023-08-24,"AB","merlin","iPhone 13 Mini","RC3","7:17",0,1,1,59,"AMCR",1,"a",NA,"","yes"
2023-08-24,"EDH","hearing","human","RC3","7:17",0,1,1,59,"AMCR",1,"a","o","","yes"
2023-08-24,"EDH","hearing","human","RC3","7:17",0,1,1,59,"UNK",1,"a","o","",NA
2023-08-24,"EDH","hearing","human","RC3","7:17",0,1,1,59,"MODO",1,"a","o","","unverifiable"
2023-08-24,"KL","playback",NA,"RC3","7:17",0,1,1,59,"AMCR",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC3","7:17",0,1,1,59,"CORA",NA,"a",NA,"",NA
2023-08-24,"AB","merlin","iPhone 13 Mini","RC4","7:28",0,1,1,59,"REVI",1,"a",NA,"","yes"
2023-08-24,"AB","merlin","iPhone 13 Mini","RC4","7:28",0,1,1,59,"DOWO",1,"a",NA,"","no"
2023-08-24,"AB","merlin","iPhone 13 Mini","RC4","7:28",0,1,1,59,"HAWO",1,"a",NA,"","no"
2023-08-24,"EDH","hearing","human","RC4","7:28",0,1,1,59,"REVI",1,"a","u","","yes"
2023-08-24,"EDH","hearing","human","RC4","7:28",0,1,1,59,"UNK",1,"a","u","",NA
2023-08-24,"EDH","hearing","human","RC4","7:28",0,1,1,59,"UNK",1,"v","u","",NA
2023-08-24,"EDH","hearing","human","RC4","7:28",0,1,1,59,"UNK",1,"a","u","",NA
2023-08-24,"KL","playback",NA,"RC4","7:28",0,1,1,59,"REVI",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC4","7:28",0,1,1,59,"warbler sp.",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC4","7:28",0,1,1,59,"SWTH",NA,"a",NA,"",NA
2023-08-24,"AB","merlin","iPhone 13 Mini","RC5","7:41",0,1,1,61,"AMCR",1,"a",NA,"","yes"
2023-08-24,"AB","merlin","iPhone 13 Mini","RC5","7:41",0,1,1,61,"DOWO",1,"a",NA,"","yes"
2023-08-24,"EDH","hearing","human","RC5","7:41",0,1,1,61,"AMCR",1,"a","o","","yes"
2023-08-24,"EDH","hearing","human","RC5","7:41",0,1,1,61,"UNK",1,"a","u","",NA
2023-08-24,"EDH","hearing","human","RC5","7:41",0,1,1,61,"HAWO",1,"a","u","","yes"
2023-08-24,"EDH","hearing","human","RC5","7:41",0,1,1,61,"MODO",1,"a","o","","unverifiable"
2023-08-24,"KL","playback",NA,"RC5","7:41",0,1,1,61,"LEFL",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC5","7:41",0,1,1,61,"warbler sp.",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC5","7:41",0,1,1,61,"AMCR",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC5","7:41",0,1,1,61,"HAWO",NA,"a",NA,"",NA
2023-08-24,"KL","playback",NA,"RC5","7:41",0,1,1,61,"DOWO",NA,"a",NA,"",NA
2023-09-03,"BDG","hearing","human","RC1","7:40",1,0,1,60,"AGOL",1,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC1","7:40",1,0,1,60,"RBNU",1,"a","o","","yes"
2023-09-03,"BDG","hearing","human","RC1","7:40",1,0,1,60,"BLJA",1,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC1","7:40",1,0,1,60,"GCKI",1,"a","u","","no"
2023-09-03,"KPM","merlin","iPhone 13","RC1","7:40",1,0,1,60,"none",NA,NA,NA,"",NA
2023-09-03,"KL","playback",NA,"RC1","7:40",1,0,1,60,"AGOL",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC1","7:40",1,0,1,60,"BRCR",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC1","7:40",1,0,1,60,"BLJA",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC1","7:40",1,0,1,60,"RBNU",NA,"a",NA,"",NA
2023-09-03,"BDG","hearing","human","RC10","9:32",1,0,1,65,"RBNU",2,"a","u","","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC10","9:32",1,0,1,65,"RBNU",1,"a",NA,"","yes"
2023-09-03,"KL","playback",NA,"RC10","9:32",1,0,1,65,"RBNU",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC10","9:32",1,0,1,65,"bird sp.",NA,"a",NA,"",NA
2023-09-03,"BDG","hearing","human","RC2","7:52",1,0,1,60,"BCCH",4,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC2","7:52",1,0,1,60,"REVI",1,"a","u","","unverifiable"
2023-09-03,"BDG","hearing","human","RC2","7:52",1,0,1,60,"AGOL",1,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC2","7:52",1,0,1,60,"BTNW",1,"a","u","","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC2","7:52",1,0,1,60,"BCCH",1,"a",NA,"audio files","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC2","7:52",1,0,1,60,"AGOL",1,"a",NA,"","yes"
2023-09-03,"KL","playback",NA,"RC2","7:52",1,0,1,60,"BCCH",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC2","7:52",1,0,1,60,"BTNW",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC2","7:52",1,0,1,60,"AGOL",NA,"a",NA,"",NA
2023-09-03,"BDG","hearing","human","RC3","8:07",1,0,1,60,"REVI",1,"a","o","","unverifiable"
2023-09-03,"BDG","hearing","human","RC3","8:07",1,0,1,60,"BLJA",1,"a","o","","unverifiable"
2023-09-03,"BDG","hearing","human","RC3","8:07",1,0,1,60,"GCKI",1,"a","o","","unverifiable"
2023-09-03,"KPM","merlin","iPhone 13","RC3","8:07",1,0,1,60,"none",NA,NA,NA,"",NA
2023-09-03,"KL","playback",NA,"RC3","8:07",1,0,1,60,"none",NA,NA,NA,"",NA
2023-09-03,"BDG","hearing","human","RC4","8:21",1,0,1,60,"BLJA",2,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC4","8:21",1,0,1,60,"BCCH",3,"a","u","","yes"
2023-09-03,"BDG","hearing","human","RC4","8:21",1,0,1,60,"MAWA",1,"a","o","","unverifiable"
2023-09-03,"BDG","hearing","human","RC4","8:21",1,0,1,60,"BAWW",1,"a","o","","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC4","8:21",1,0,1,60,"BLJA",1,"a",NA,"","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC4","8:21",1,0,1,60,"BCCH",1,"a",NA,"","yes"
2023-09-03,"KPM","merlin","iPhone 13","RC4","8:21",1,0,1,60,"BAWW",1,"a",NA,"","yes"
2023-09-03,"KL","playback",NA,"RC4","8:21",1,0,1,60,"BLJA",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC4","8:21",1,0,1,60,"BCCH",NA,"a",NA,"",NA
2023-09-03,"KL","playback",NA,"RC4","8:21",1,0,1,60,"HAWO",NA,"a",NA,"",NA
2023-09-10,"BDG","hearing","human","RC1","7:23",1,1,1,65,"CORA",1,"a","o","","yes"
2023-09-10,"BDG","hearing","human","RC1","7:23",1,1,1,65,"BRCR",1,"a","u","","no"
2023-09-10,"ZHK","merlin","iPhone 14","RC1","7:23",1,1,1,65,"CORA",1,"a",NA,"audio files","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC1","7:23",1,1,1,65,"GCKI",1,"a",NA,"","yes"
2023-09-10,"KL","playback",NA,"RC1","7:23",1,1,1,65,"CORA",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC1","7:23",1,1,1,65,"warbler sp.",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC1","7:23",1,1,1,65,"GCKI",NA,"a",NA,"",NA
2023-09-10,"BDG","hearing","human","RC10","9:00",1,1,1,66,"BCCH",2,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC10","9:00",1,1,1,66,"AMRO",1,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC10","9:00",1,1,1,66,"RBNU",1,"a","o","","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC10","9:00",1,1,1,66,"AMRO",1,"a",NA,"","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC10","9:00",1,1,1,66,"BCCH",1,"a",NA,"","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC10","9:00",1,1,1,66,"GCKI",1,"a",NA,"","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC10","9:00",1,1,1,66,"RBNU",1,"a",NA,"","yes"
2023-09-10,"KL","playback",NA,"RC10","9:00",1,1,1,66,"BCCH",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC10","9:00",1,1,1,66,"AMRO",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC10","9:00",1,1,1,66,"GCKI",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC10","9:00",1,1,1,66,"RBNU",NA,"a",NA,"",NA
2023-09-10,"BDG","hearing","human","RC2","7:40",1,1,1,65,"BCCH",1,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC2","7:40",1,1,1,65,"WTSP",1,"a","u","","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC2","7:40",1,1,1,65,"WTSP",1,"a",NA,"","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC2","7:40",1,1,1,65,"BCCH",1,"a",NA,"","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC2","7:40",1,1,1,65,"SWSP",1,"a",NA,"","no"
2023-09-10,"KL","playback",NA,"RC2","7:40",1,1,1,65,"BCCH",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC2","7:40",1,1,1,65,"WTSP",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC2","7:40",1,1,1,65,"AMCR",NA,"a",NA,"",NA
2023-09-10,"BDG","hearing","human","RC3","7:50",1,1,1,65,"BCCH",3,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC3","7:50",1,1,1,65,"UNK",1,"a","u","",NA
2023-09-10,"BDG","hearing","human","RC3","7:50",1,1,1,65,"AMCR",1,"a","o","","unverifiable"
2023-09-10,"BDG","hearing","human","RC3","7:50",1,1,1,65,"RBNU",1,"a","u","","yes"
2023-09-10,"ZHK","merlin","iPhone 14","RC3","7:50",1,1,1,65,"RBNU",1,"a",NA,"","yes"
2023-09-10,"KL","playback",NA,"RC3","7:50",1,1,1,65,"BCCH",NA,"a",NA,"",NA
2023-09-10,"KL","playback",NA,"RC3","7:50",1,1,1,65,"RBNU",NA,"a",NA,"",NA
2023-09-10,"BDG","hearing","human","RC4","8:00",1,1,1,65,"BCCH",3,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC4","8:00",1,1,1,65,"AMCR",1,"a","o","","unverifiable"
2023-09-10,"BDG","hearing","human","RC4","8:00",1,1,1,65,"AGOL",2,"a","u","","yes"
2023-09-10,"BDG","hearing","human","RC4","8:00",1,1,1,65,"RBNU",1,"a","o","","unverifiable"
2023-09-10,"ZHK","merlin","iPhone 14","RC4","8:00",1,1,1,65,"BCCH",1,"a",NA,"","yes"
2023-09-15,"KPM","merlin","iPhone 13","RC1","6:57",0,0,1,54,"HAWO",1,"a",NA,"audio files","yes"
2023-09-15,"AB","merlin","iPhone 13 Mini","RC1","6:57",0,0,1,54,"HAWO",1,"a",NA,"audio files","yes"
2023-09-15,"BDG","hearing","human","RC1","6:57",0,0,1,54,"RBNU",1,"a","o","","unverifiable"
2023-09-15,"BDG","hearing","human","RC1","6:57",0,0,1,54,"HAWO",1,"a","u","","yes"
2023-09-15,"BDG","hearing","human","RC1","6:57",0,0,1,54,"BADO",1,"v","u","","unverifiable"
2023-09-15,"KL","playback",NA,"RC1","6:57",0,0,1,54,"HAWO",NA,"a",NA,"",NA
2023-09-15,"KL","playback",NA,"RC1","6:57",0,0,1,54,"warbler sp.",NA,"a",NA,"",NA
2023-09-15,"BDG","hearing","human","RC10","8:30",0,0,1,56,"BCCH",2,"a","u","","no"
2023-09-15,"KPM","merlin","iPhone 13","RC10","8:30",0,0,1,56,"none",NA,NA,NA,"",NA
2023-09-15,"AB","merlin","iPhone 13 Mini","RC10","8:30",0,0,1,56,"none",NA,NA,NA,"",NA
2023-09-15,"KL","playback",NA,"RC10","8:30",0,0,1,56,"warbler sp.",NA,"a",NA,"",NA
2023-09-15,"KL","playback",NA,"RC10","8:30",0,0,1,56,"YRWA",NA,"a",NA,"",NA
2023-09-15,"KPM","merlin","iPhone 13","RC2","7:08",0,0,1,54,"GCKI",1,"a",NA,"","yes"
2023-09-15,"KPM","merlin","iPhone 13","RC2","7:08",0,0,1,54,"COYE",1,"a",NA,"","yes"
2023-09-15,"KPM","merlin","iPhone 13","RC2","7:08",0,0,1,54,"BLPW",1,"a",NA,"","no"
